split,scheduler,feature,calibration_mean,visited_mean,abs_mean_z_shift,ks_stat
id,random,sensor_temp_imputed_0,38.0380075233366,39.43747779044975,0.3955451723770529,0.28241073568176367
id,random,sensor_temp_imputed_1,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_2,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_3,38.67192935799816,36.92022472422648,0.6555280749826582,0.39408099688473525
id,random,sensor_temp_imputed_4,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_5,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_6,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_7,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_8,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_9,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_10,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_11,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_12,39.02549768951151,38.516543929966815,0.1397797499848052,0.16834411694224782
id,random,sensor_temp_imputed_13,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_14,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,random,sensor_temp_imputed_15,38.19886350289096,40.18072513342061,0.5399159683914377,0.3480709321830817
id,random,power_0,1.8511042052914062,2.706501863607825,0.38624094034406026,0.20069494368559787
id,random,power_1,3.1176779268248467,1.1187082090288667,1.0690797260240132,0.49149293074526723
id,random,power_2,1.5861295003517284,0.936333546766601,0.5742428648895939,0.3817397555715313
id,random,power_3,1.872858905729894,0.5247904869976466,1.4564000070829024,0.6677450275581117
id,random,power_4,2.5399742695683436,1.399677679743724,0.7051116951484969,0.4621375509225977
id,random,power_5,2.9690143176423334,0.0,1.687785408888402,0.9252336448598131
id,random,power_6,1.9830551124842928,0.04934426376130448,1.7814952652742855,0.8878504672897196
id,random,power_7,2.4656022014422283,2.090569226205055,0.2117985893453648,0.28971962616822433
id,random,power_8,2.1713463669674207,0.8139519981468174,1.0331523247194896,0.5742870836328781
id,random,power_9,2.7240968596085664,2.6738387389252063,0.021506797934040155,0.20980110232446675
id,random,power_10,1.3863999374214218,3.2579545218955097,1.3349226387009883,0.3589743589743589
id,random,power_11,1.336610929045073,2.364610975276906,0.8143197824894773,0.5518811406661874
id,random,power_12,2.4444200179436475,2.190691920090638,0.12286387557584943,0.15887850467289721
id,random,power_13,0.8800538022778404,1.0282713356343587,0.2509320953639263,0.3502276539659717
id,random,power_14,3.5123074711318822,1.6316742039859515,0.5525453667439171,0.4279894560268392
id,random,power_15,2.2530700117887887,2.17280526309282,0.03846667104515654,0.27438293793433977
id,random,load_0,31.850467289719628,47.666666666666664,0.41942638501652124,0.1722981068775461
id,random,load_1,47.700934579439256,12.653846153846153,1.1943404548460994,0.5286364725617062
id,random,load_2,23.88785046728972,20.294871794871796,0.18482423658094008,0.3082913970764438
id,random,load_3,36.18691588785047,7.089743589743589,1.645375510142911,0.68032590462497
id,random,load_4,39.89719626168224,28.08974358974359,0.4950719534745465,0.37023723939611786
id,random,load_5,46.71028037383178,0.0,1.6359363465774146,0.9252336448598131
id,random,load_6,25.16822429906542,0.6794871794871795,1.2698577974799183,0.8365684160076683
id,random,load_7,37.03738317757009,21.858974358974358,0.5507553803018977,0.29654924514737596
id,random,load_8,25.981308411214954,19.653846153846153,0.2716801385996163,0.5742870836328781
id,random,load_9,46.700934579439256,23.833333333333332,0.5904896435135556,0.3516654684878985
id,random,load_10,17.327102803738317,42.03846153846154,1.3878350722791246,0.33788641265276775
id,random,load_11,16.44859813084112,44.217948717948715,2.0365330149415,0.4078600527198658
id,random,load_12,21.738317757009344,34.61538461538461,0.7382478169430233,0.2804936496525281
id,random,load_13,18.009345794392523,12.025641025641026,0.4320787274100942,0.38605319913731134
id,random,load_14,59.654205607476634,37.782051282051285,0.3319471863239926,0.24538701174215194
id,random,load_15,46.242990654205606,25.96153846153846,0.5194937854803174,0.4197220225257608
id,random,candidate_core_0,0.0625,0.08974358974358974,0.11254823352739501,0.027243589743589758
id,random,candidate_core_1,0.0625,0.038461538461538464,0.09930726487711325,0.024038461538461564
id,random,candidate_core_2,0.0625,0.07692307692307693,0.05958435892626797,0.014423076923076872
id,random,candidate_core_3,0.0625,0.02564102564102564,0.15227113947824034,0.03685897435897434
id,random,candidate_core_4,0.0625,0.07692307692307693,0.05958435892626797,0.014423076923076872
id,random,candidate_core_5,0.0625,0.0,0.25819888868049445,0.0625
id,random,candidate_core_6,0.0625,0.01282051282051282,0.2052350140793674,0.049679487179487225
id,random,candidate_core_7,0.0625,0.08974358974358974,0.11254823352739501,0.027243589743589758
id,random,candidate_core_8,0.0625,0.038461538461538464,0.09930726487711325,0.024038461538461564
id,random,candidate_core_9,0.0625,0.11538461538461539,0.2184759827296492,0.05288461538461542
id,random,candidate_core_10,0.0625,0.10256410256410256,0.16551210812852207,0.04006410256410253
id,random,candidate_core_11,0.0625,0.10256410256410256,0.16551210812852207,0.04006410256410253
id,random,candidate_core_12,0.0625,0.0641025641025641,0.00662048432514086,0.0016025641025640969
id,random,candidate_core_13,0.0625,0.05128205128205128,0.04634339027598619,0.011217948717948678
id,random,candidate_core_14,0.0625,0.05128205128205128,0.04634339027598619,0.011217948717948678
id,random,candidate_core_15,0.0625,0.0641025641025641,0.00662048432514086,0.0016025641025640969
id,random,candidate_task_power,1.6624518860845225,1.8014742626813394,0.15871306560126858,0.12461059190031154
id,random,total_power,35.09372183551945,24.959724233159232,0.5219161847353555,0.32866043613707174
id,random,total_load,540.5420560747664,378.46153846153845,0.6090572404482442,0.383177570093458
id,random,max_observed_temp,40.191737049959784,41.56593922093639,0.34028707786726914,0.22417924754373347
id,random,mean_observed_temp,38.48357451843422,38.76374289451591,0.09178266515069722,0.13096093937215425
id,round_robin,sensor_temp_imputed_0,38.0380075233366,37.933279428603505,0.029600266084519707,0.22501797268152401
id,round_robin,sensor_temp_imputed_1,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_2,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_3,38.67192935799816,40.859367459817335,0.818589538660852,0.3213515456506111
id,round_robin,sensor_temp_imputed_4,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_5,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_6,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_7,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_8,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_9,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_10,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_11,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_12,39.02549768951151,37.55101712331058,0.40495334013328504,0.29846633117661153
id,round_robin,sensor_temp_imputed_13,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_14,38.48357451843422,38.30347274912416,0.05900102151719052,0.13084112149532712
id,round_robin,sensor_temp_imputed_15,38.19886350289096,36.87022698476524,0.36195870653813406,0.2501797268152409
id,round_robin,power_0,1.8511042052914062,1.2569869724020708,0.26826400151414037,0.32494608195542785
id,round_robin,power_1,3.1176779268248467,0.7736322764992664,1.2536316380024406,0.7009345794392523
id,round_robin,power_2,1.5861295003517284,1.9944087094551544,0.36080776036979956,0.3656841600766835
id,round_robin,power_3,1.872858905729894,3.0979411804575308,1.3235306226284673,0.5697340043134436
id,round_robin,power_4,2.5399742695683436,2.111699979781728,0.26482689955812605,0.26982985861490527
id,round_robin,power_5,2.9690143176423334,2.5440412793091447,0.24158296880134233,0.2269350587107597
id,round_robin,power_6,1.9830551124842928,1.642421096042117,0.3138203873055022,0.2869638150011981
id,round_robin,power_7,2.4656022014422283,2.4096245657646267,0.03161317818495102,0.21004073807812124
id,round_robin,power_8,2.1713463669674207,1.338395565023241,0.633983076085184,0.5251617541337167
id,round_robin,power_9,2.7240968596085664,1.3523480547416522,0.5870081085682449,0.41600766834411695
id,round_robin,power_10,1.3863999374214218,0.9596894383068448,0.30435954695893314,0.3034986820033549
id,round_robin,power_11,1.336610929045073,1.7749657121363447,0.34723828362513903,0.37239396117900786
id,round_robin,power_12,2.4444200179436475,1.2709804540119276,0.5682198140397059,0.28672417924754373
id,round_robin,power_13,0.8800538022778404,0.8615775342194675,0.03128029831154382,0.42104001917086026
id,round_robin,power_14,3.5123074711318822,0.7413001896977641,0.8141445019175397,0.6074766355140186
id,round_robin,power_15,2.2530700117887887,0.82971122531035,0.6821409785520126,0.5375029954469206
