scheduler,split,episode_id,timestep,max_temperature,average_temperature,hotspot
random,id,6,0,35.0035229684338,34.999633492650425,False
random,id,6,1,35.120027083944365,35.006566758452095,False
random,id,6,2,35.23855492156506,35.020155881151815,False
random,id,6,3,35.35780888450664,35.04098324201435,False
random,id,6,4,35.47752911527555,35.061676027074625,False
random,id,6,5,35.59237043881337,35.08969750288976,False
random,id,6,6,35.710861802948145,35.11811210857669,False
random,id,6,7,35.82761983609154,35.15777523240569,False
random,id,6,8,35.942478261049374,35.19774462960019,False
random,id,6,9,36.14116064471422,35.23772332199712,False
random,id,6,10,36.431724651764775,35.27645315687391,False
random,id,6,11,36.72317194922613,35.33072972401625,False
random,id,6,12,37.0141795234896,35.384450146589224,False
random,id,6,13,37.303728482524264,35.44676230478332,False
random,id,6,14,37.59007853795804,35.512608190810326,False
random,id,6,15,37.8729353500147,35.57851643315428,False
random,id,6,16,38.15613508368377,35.643206812292476,False
random,id,6,17,38.437794842631675,35.708569452989465,False
random,id,6,18,38.71630524880432,35.774642440634835,False
random,id,6,19,38.98987719577728,35.83934767729059,False
random,id,6,20,39.26632771606702,35.90329842282185,False
random,id,6,21,39.53996937952926,35.97834697111768,False
random,id,6,22,39.811150996243896,36.05817122647109,False
random,id,6,23,40.078701216869554,36.13726487974257,False
random,id,6,24,40.34619645765131,36.21681122155558,False
random,id,6,25,40.610332421640805,36.29571301227928,False
random,id,6,26,40.87408038766782,36.40040495829474,False
random,id,6,27,41.23031027256929,36.494750569986735,False
random,id,6,28,41.585028767418706,36.58966977960842,False
random,id,6,29,41.93939351725972,36.69408448903533,False
random,id,6,30,42.28780496517617,36.79755546610733,False
random,id,6,31,42.5142444398139,36.90063279864157,False
random,id,6,32,42.742204916639466,37.020049126127695,False
random,id,6,33,42.9668004976477,37.13941462336814,False
random,id,6,34,43.18789447725781,37.28289932074958,False
random,id,6,35,43.411667628721716,37.427026145517196,False
random,id,6,36,43.63534527381434,37.57028043321054,False
random,id,6,37,43.85571095358407,37.71211238773307,False
random,id,6,38,44.07258893208373,37.85617682368363,False
random,id,6,39,44.29322221101332,38.015163716691944,False
random,id,6,40,44.508479449493215,38.204011012822164,False
random,id,6,41,44.72518536994222,38.392829848525366,False
random,id,6,42,44.938292443634886,38.598786082051305,False
random,id,6,43,45.153565811953165,38.81713924058866,False
random,id,6,44,45.366755250978244,39.04729708995622,False
random,id,6,45,45.58039231496201,39.27701641835411,False
random,id,6,46,45.792642509617956,39.5051468727572,False
random,id,6,47,46.0066795875742,39.73247986702924,False
random,id,6,48,46.21908927922179,39.95602689660518,False
random,id,6,49,46.4333921314946,40.18548016274517,False
random,id,6,50,46.64439269372571,40.41324560050147,False
random,id,6,51,46.857140343462405,40.643330004948666,False
random,id,6,52,47.070118450286685,40.87242546008967,False
random,id,6,53,47.279398652251935,41.095653009128704,False
random,id,6,54,47.49234219383577,41.334490127719164,False
random,id,6,55,47.702357604528174,41.57804755470412,False
random,id,6,56,48.551399815281854,41.8468475372199,False
random,id,6,57,49.39595982223762,42.11533118972872,False
random,id,6,58,50.23600497693714,42.38191962837958,False
random,id,6,59,51.305784378864104,42.66223991134754,False
random,id,6,60,52.24109188945411,42.944453876284875,False
random,id,6,61,53.168976266877316,43.23083753876604,False
random,id,6,62,54.09013114536579,43.507030009871485,False
random,id,6,63,55.00615013013091,43.79210275417849,False
random,id,6,64,55.917380623732484,44.073508455732046,False
random,id,6,65,56.77135069263133,44.35013352212834,False
random,id,6,66,57.62131723848826,44.62970238855654,False
random,id,6,67,58.467147695659875,44.88535264504669,False
random,id,6,68,59.478199307198786,45.154967217522696,False
random,id,6,69,60.485058981804904,45.42832782912074,False
random,id,7,0,35.190779033878776,35.01188952782482,False
random,id,7,1,35.37690252554345,35.0356844239963,False
random,id,7,2,35.563337094479614,35.058091600022365,False
random,id,7,3,35.749363762258675,35.08023117066773,False
random,id,7,4,35.93514322434819,35.102949027522534,False
random,id,7,5,36.12173496714658,35.125724737166365,False
random,id,7,6,36.30485112095135,35.16382709224821,False
random,id,7,7,36.48751473912006,35.20189012109251,False
random,id,7,8,36.66714968189135,35.25373782230604,False
random,id,7,9,36.843475653765644,35.328472493546634,False
random,id,7,10,37.02482760234667,35.40250208693908,False
random,id,7,11,37.203278791028566,35.49176281714,False
random,id,7,12,37.37911655369435,35.59267808209719,False
random,id,7,13,37.559132200570446,35.69458892367274,False
random,id,7,14,37.734381229781434,35.794813650280744,False
random,id,7,15,37.90485446635731,35.89427688157851,False
random,id,7,16,38.07543603089309,35.99344720063029,False
random,id,7,17,38.24898490423476,36.10179481507136,False
random,id,7,18,38.4873174863957,36.21048953596922,False
random,id,7,19,38.831272717523674,36.329570370403246,False
random,id,7,20,39.17170274091846,36.483181272440845,False
random,id,7,21,39.511629486666365,36.644583303956466,False
random,id,7,22,39.99242040900312,36.80549766159357,False
random,id,7,23,40.78092965423864,36.9664441011391,False
random,id,7,24,41.568284076435766,37.147582555361524,False
random,id,7,25,42.34781059796777,37.32772488527387,False
random,id,7,26,43.12313062313654,37.5070188094555,False
random,id,7,27,43.8910182390876,37.686103526375916,False
random,id,7,28,44.653409274019666,37.887445868624475,False
random,id,7,29,45.41574158395386,38.10259510049737,False
random,id,7,30,46.17437353152577,38.31736223800074,False
random,id,7,31,46.92543620272951,38.54095581015183,False
random,id,7,32,47.67319183059782,38.76627949389814,False
random,id,7,33,48.422169738466465,38.99194048246301,False
random,id,7,34,49.16650089046409,39.22189838668242,False
random,id,7,35,49.8372878864026,39.4451927025884,False
random,id,7,36,50.50912221274279,39.66889830574556,False
random,id,7,37,51.177060249521205,39.9162520749975,False
random,id,7,38,51.840512280609715,40.163217797310224,False
random,id,7,39,52.5022574123835,40.409240361046685,False
random,id,7,40,53.158540649850714,40.65504764692897,False
random,id,7,41,53.813117935648336,40.89925242713747,False
random,id,7,42,54.46334605133523,41.14278811480844,False
random,id,7,43,55.11400486575631,41.386079440146894,False
random,id,7,44,55.76119999206641,41.63294006843037,False
