split,scheduler,feature,calibration_mean,visited_mean,abs_mean_z_shift,ks_stat
id,random,sensor_temp_imputed_0,38.89177677902521,36.96323785412459,0.5224397809497769,0.3644888082274652
id,random,sensor_temp_imputed_1,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_2,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_3,38.84152555594508,37.67803107309482,0.39914927069692235,0.2577132486388384
id,random,sensor_temp_imputed_4,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_5,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_6,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_7,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_8,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_9,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_10,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_11,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_12,36.96745464832378,39.74153668021768,1.66173298593449,0.3877797943133696
id,random,sensor_temp_imputed_13,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_14,38.27211200570138,38.78489675290206,0.21922576752338746,0.19751966122202058
id,random,sensor_temp_imputed_15,38.38769103951013,40.75678140417117,0.679165580236266,0.19464609800362975
id,random,power_0,2.017799628327769,0.8480507413061684,0.8246971264773543,0.4880520266182698
id,random,power_1,1.542169445468694,1.4709332552888266,0.038539258068986754,0.32516636418632794
id,random,power_2,2.597878447945521,2.9023010839820538,0.20533183897713905,0.24954627949183306
id,random,power_3,1.3859529031936975,1.0569654596971652,0.3014759022171743,0.40275257108287965
id,random,power_4,2.0887353235653388,0.9006311463885802,0.8778285348119235,0.5127041742286751
id,random,power_5,1.787155962091454,1.3787471090381493,0.45095816176104686,0.41696914700544463
id,random,power_6,1.4706188699811416,3.1488082270811613,1.2941692651177255,0.43073200241984266
id,random,power_7,1.531592006898463,1.3035749905323164,0.16970680224833387,0.4875983061101028
id,random,power_8,2.1937376328700853,2.56806200935887,0.1913904478481126,0.27223230490018147
id,random,power_9,2.5902041975019774,1.0712012807192897,0.9582617050629508,0.6609195402298851
id,random,power_10,1.6500648848377166,1.7002617112245648,0.03953469011590589,0.28539019963702367
id,random,power_11,1.2073116154614842,2.74383591810518,1.1571970694739608,0.48169993950393225
id,random,power_12,0.8048800261984194,2.0932608674818134,1.7796082461980618,0.43935269207501504
id,random,power_13,1.0779435177735697,2.9726531015455304,1.5211564944292744,0.5243496672716272
id,random,power_14,2.3589266273617606,2.8259961938224065,0.24995428730415434,0.3111010284331519
id,random,power_15,1.5580254620314111,3.272010424599417,1.2773868365533225,0.3439201451905626
id,random,load_0,36.63157894736842,16.844827586206897,0.6866538775395776,0.40154264972776765
id,random,load_1,27.526315789473685,19.301724137931036,0.21538304758467142,0.2192982456140351
id,random,load_2,43.92982456140351,46.83620689655172,0.09734282693047466,0.24924379915305503
id,random,load_3,18.12280701754386,12.672413793103448,0.27887828641567713,0.40275257108287965
id,random,load_4,36.8859649122807,16.82758620689655,0.8992056329013676,0.42770719903206295
id,random,load_5,28.833333333333332,19.982758620689655,0.39696108183904505,0.3157894736842105
id,random,load_6,17.605263157894736,55.16379310344828,2.1432957102232493,0.4965214761040533
id,random,load_7,18.79824561403509,14.25,0.2171228675105713,0.4875983061101028
id,random,load_8,22.87719298245614,26.189655172413794,0.168073085408872,0.16848154869933452
id,random,load_9,36.280701754385966,14.543103448275861,0.9590906950529962,0.5728977616454931
id,random,load_10,31.228070175438596,21.04310344827586,0.34489249517766335,0.24803387779794306
id,random,load_11,18.06140350877193,34.224137931034484,0.6900040281892634,0.2586206896551724
id,random,load_12,10.06140350877193,28.267241379310345,1.7900240327304953,0.37915910465819724
id,random,load_13,23.464912280701753,59.66379310344828,1.124585662564525,0.41893526920750157
id,random,load_14,25.763157894736842,47.68103448275862,1.0656769393828116,0.33756805807622503
id,random,load_15,19.271929824561404,41.491379310344826,1.1220938673854972,0.29174228675136116
id,random,candidate_core_0,0.0625,0.05172413793103448,0.04451704977249905,0.010775862068965525
id,random,candidate_core_1,0.0625,0.05172413793103448,0.04451704977249905,0.010775862068965525
id,random,candidate_core_2,0.0625,0.07758620689655173,0.062323869681498674,0.015086206896551713
id,random,candidate_core_3,0.0625,0.02586206896551724,0.15135796922649677,0.03663793103448276
id,random,candidate_core_4,0.0625,0.0603448275862069,0.008903409954499798,0.0021551724137931494
id,random,candidate_core_5,0.0625,0.0603448275862069,0.008903409954499798,0.0021551724137931494
id,random,candidate_core_6,0.0625,0.09482758620689655,0.13355114931749712,0.032327586206896575
id,random,candidate_core_7,0.0625,0.02586206896551724,0.15135796922649677,0.03663793103448276
id,random,candidate_core_8,0.0625,0.06896551724137931,0.026710229863499423,0.006465517241379337
id,random,candidate_core_9,0.0625,0.05172413793103448,0.04451704977249905,0.010775862068965525
id,random,candidate_core_10,0.0625,0.10344827586206896,0.16916478913549637,0.04094827586206895
id,random,candidate_core_11,0.0625,0.04310344827586207,0.08013068959049827,0.0193965517241379
id,random,candidate_core_12,0.0625,0.08620689655172414,0.09793750949949792,0.023706896551724088
id,random,candidate_core_13,0.0625,0.06896551724137931,0.026710229863499423,0.006465517241379337
id,random,candidate_core_14,0.0625,0.0603448275862069,0.008903409954499798,0.0021551724137931494
id,random,candidate_core_15,0.0625,0.06896551724137931,0.026710229863499423,0.006465517241379337
id,random,candidate_task_power,1.5648481169249213,1.5895942465253325,0.031072642071054767,0.05852994555353902
id,random,total_power,27.862996551508566,32.257293520171494,0.3632761112636528,0.3157894736842105
id,random,total_load,415.3421052631579,474.98275862068965,0.32598430178247506,0.2990018148820326
id,random,max_observed_temp,40.85437957337242,43.88403129741104,0.8710801369618139,0.31805807622504534
