split,scheduler,feature,calibration_mean,visited_mean,abs_mean_z_shift,ks_stat
id,random,sensor_temp_imputed_0,35.70660817452543,36.26623412564885,0.6527916782402725,0.32608695652173914
id,random,sensor_temp_imputed_1,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_2,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_3,35.53119207568295,35.76278182127799,0.3339795371355996,0.18219461697722567
id,random,sensor_temp_imputed_4,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_5,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_6,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_7,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_8,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_9,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_10,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_11,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_12,35.40374883232062,35.18696032298617,0.3709178981331506,0.24430641821946175
id,random,sensor_temp_imputed_13,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_14,35.708397467636566,35.60736647138082,0.12304896856999689,0.1915113871635611
id,random,sensor_temp_imputed_15,36.19204078801717,35.2134896156103,0.5529467416465915,0.32194616977225665
id,random,power_0,0.3287632239435634,1.0712313166475795,1.4383560330562384,0.42650103519668736
id,random,power_1,0.4044495573879133,0.2454643140099537,0.2768473616870817,0.2422360248447205
id,random,power_2,0.5300459182178455,2.256188917652804,2.0678367347552418,0.4565217391304348
id,random,power_3,0.2534885167560691,0.581544821826801,0.8173783431510059,0.38819875776397517
id,random,power_4,0.797618018500925,1.848829594057925,1.137994933262031,0.3913043478260869
id,random,power_5,0.21622477517167346,1.613762718169032,4.07753143572035,0.5217391304347826
id,random,power_6,0.2161067073046779,0.5266679177069646,1.010358601345214,0.32608695652173914
id,random,power_7,0.27501395300965753,0.13951049383657663,0.2692200076706068,0.1428571428571429
id,random,power_8,0.31721337046697357,0.2883878837682293,0.04705183153495565,0.12008281573498958
id,random,power_9,0.5628456514257019,0.1452377372768545,0.4506174123508955,0.2681159420289856
id,random,power_10,0.16825040526976293,1.041617545642493,2.855340782264002,0.6521739130434783
