scheduler,split,preset,baseline_type,uses_oracle,peak_temperature,average_temperature,hotspot_violations,hotspot_timestep_pct,completed_tasks,assigned_tasks,dropped_tasks,average_waiting_time,assignment_load_std,average_max_temperature,hit_max_temperature_cap,marginal_coverage,selected_core_coverage,selected_coverage_gap,selected_bound_violations,average_selected_bound,average_selected_actual,average_selected_conservatism,drift_mean_abs_z,drift_max_ks
random,id,normal,deployable_baseline_sensor_observed,False,61.953413726573864,38.86551637797292,0,0.0,231,296,0,0.0,4.55521678957215,45.828542857245736,False,,,,,,,,0.13172536795205916,0.37057676232933967
round_robin,id,normal,deployable_baseline_sensor_observed,False,52.79773874507076,38.863231511026974,0,0.0,231,296,0,0.0,0.5,43.36788084076589,False,,,,,,,,0.1097463424298283,0.44711851026284016
coolest_core_observed,id,normal,deployable_baseline_sensor_observed,False,70.14459354467101,38.63649765210785,0,0.0,231,296,0,0.0,32.08387445431116,50.34683704121591,False,,,,,,,,1.1366083660205475,0.898840206185567
coolest_core_oracle_true_temp,id,normal,oracle_privileged_true_temperature,True,52.65601387382349,38.85638981222783,0,0.0,231,296,0,0.0,3.952847075210474,43.03438021129118,False,,,,,,,,0.10369751957470996,0.32480031577969726
trend_aware_observed,id,normal,deployable_baseline_sensor_observed,False,67.0196198368047,38.64448182899039,0,0.0,231,296,0,0.0,30.965706838372025,49.847549623922475,False,,,,,,,,1.0874791326011775,0.8242430574904802
point_prediction_rf,id,normal,model_based_sensor_observed,False,52.47034885423165,38.858252528676424,0,0.0,231,296,0,0.0,4.092676385936225,42.920356377483955,False,,,,,,,,0.11440629633843116,0.38247654871366216
uncalibrated_quantile,id,normal,model_based_sensor_observed,False,62.621124594374315,38.801764095978434,0,0.0,231,296,0,0.0,18.601075237738275,49.414749863259075,False,,,,,,,,0.6346655896699648,0.7895537289867187
conformal_upper_bound,id,normal,model_based_sensor_observed,False,50.55471475256743,38.82948320262564,0,0.0,231,296,0,0.0,3.758324094593227,42.43348404253462,False,0.9987331081081081,1.0,0.09999999999999998,0.0,48.071861262172746,43.130428981430434,4.941432280742309,0.18657070571714146,0.4801534782204885
