scheduler,split,episode_id,timestep,max_temperature,average_temperature,hotspot
random,id,6,0,35.0035229684338,34.999633492650425,False
random,id,6,1,35.082894186515986,35.004246263729,False
random,id,6,2,35.164394014928554,35.013734881744455,False
random,id,6,3,35.24673003054109,35.022710042091916,False
random,id,6,4,35.32964012164854,35.03157670015871,False
random,id,6,5,35.41195616277528,35.04007147192449,False
random,id,6,6,35.49100367396322,35.04908503642898,False
random,id,6,7,35.56773693009468,35.063132161508285,False
random,id,6,8,35.64779476861633,35.07733013891984,False
random,id,6,9,35.72996977511244,35.092657137180325,False
random,id,6,10,35.81055302816193,35.10652647315282,False
random,id,6,11,35.88649087264213,35.12075809399187,False
random,id,6,12,35.96486219693715,35.134503444817554,False
random,id,6,13,36.0431343074712,35.15596816099058,False
random,id,6,14,36.118009419002284,35.17720370503258,False
random,id,6,15,36.19124668995176,35.19889217724149,False
random,id,6,16,36.26623908222383,35.21941453273848,False
random,id,6,17,36.33961138590267,35.24091231719335,False
random,id,6,18,36.41412576272739,35.26277814329735,False
random,id,6,19,36.48636000775993,35.28377923116255,False
random,id,6,20,36.558507788683855,35.30422279628284,False
random,id,6,21,36.6294653544279,35.328245814529325,False
random,id,6,22,36.70029096888612,35.35192538319064,False
random,id,6,23,36.76850172919644,35.375552513919,False
random,id,6,24,36.839636963845976,35.39919791454746,False
random,id,6,25,36.82536424777858,35.41703876450743,False
random,id,6,26,36.80927029952091,35.43440357952939,False
random,id,6,27,36.904445554318734,35.45139176338262,False
random,id,6,28,37.04240365236259,35.47119737112112,False
random,id,6,29,37.17849804145009,35.49473877234452,False
random,id,6,30,37.313569424534464,35.51722183183207,False
random,id,6,31,37.44878258446318,35.54059351356541,False
random,id,6,32,37.580691943335616,35.56387205777204,False
random,id,6,33,37.70775916722276,35.60472024843654,False
random,id,6,34,37.83723684255821,35.65029914999186,False
random,id,6,35,37.96500600449151,35.695517655687254,False
random,id,6,36,38.09316970834365,35.74802273024855,False
random,id,6,37,38.22018788329229,35.79954963680788,False
random,id,6,38,38.344216401811444,35.85671442626135,False
random,id,6,39,38.46730506374722,35.924255205614585,False
random,id,6,40,38.59013576672058,35.99189109160923,False
random,id,6,41,38.798360767144246,36.064556314806175,False
random,id,6,42,39.00503530029054,36.13924037510363,False
random,id,6,43,39.091436803384724,36.206310506358186,False
random,id,6,44,39.17839378151025,36.270468535779244,False
random,id,6,45,39.26426371952201,36.33371979611869,False
random,id,6,46,39.35301595490597,36.396169250087276,False
random,id,6,47,39.43861514426619,36.45922529680259,False
random,id,6,48,39.52530548315129,36.53661743163953,False
random,id,6,49,39.611016009167436,36.616537081317716,False
random,id,6,50,39.695566366464234,36.695894006503906,False
random,id,6,51,39.74225728929747,36.77197304114175,False
random,id,6,52,39.786550460712746,36.84762604895247,False
random,id,6,53,39.832460875603935,36.92609708733752,False
random,id,6,54,39.881716641400374,37.00844679896846,False
random,id,6,55,39.92839276481912,37.0915612369965,False
random,id,6,56,39.97518892942722,37.19608482563068,False
random,id,6,57,40.01822039989791,37.295601977458844,False
random,id,6,58,40.06349119814138,37.394392816000874,False
random,id,6,59,40.11010708437144,37.48834890313459,False
random,id,6,60,40.35759361634979,37.57762538338106,False
random,id,6,61,40.70476497943595,37.66561625874324,False
random,id,6,62,41.04711297903946,37.758108568695846,False
random,id,6,63,41.38407549061126,37.85126958408166,False
random,id,6,64,41.72101159949202,37.94643343932708,False
random,id,6,65,42.05330671866014,38.04099798895081,False
random,id,6,66,42.38081196901436,38.14665792222999,False
random,id,6,67,42.709309660826264,38.25276339094732,False
random,id,6,68,43.0345801050491,38.35887381165483,False
random,id,6,69,43.359015730969816,38.45785005165504,False
random,id,7,0,35.003917325039,34.99994539085512,False
random,id,7,1,35.1723173777088,35.01161942724303,False
random,id,7,2,35.341096680747086,35.0240619960543,False
random,id,7,3,35.506933818227836,35.03638723583066,False
random,id,7,4,35.67300881912917,35.04929241573924,False
random,id,7,5,35.8362365885794,35.06199069389123,False
random,id,7,6,36.00113791568168,35.08561853106988,False
random,id,7,7,36.163098768213764,35.109121308495354,False
random,id,7,8,36.32460975230582,35.142396552977345,False
random,id,7,9,36.48460176461346,35.19120078670206,False
random,id,7,10,36.64025368882398,35.23946985872461,False
random,id,7,11,36.79830005510891,35.29806183203121,False
random,id,7,12,36.95337692783563,35.356149470914374,False
random,id,7,13,37.1106939981578,35.418546572222475,False
random,id,7,14,37.26441724716485,35.47895347884886,False
random,id,7,15,37.41596753973645,35.5386295468778,False
random,id,7,16,37.56467248657238,35.5988963443637,False
random,id,7,17,37.71447242054556,35.66288506192646,False
random,id,7,18,37.9973581462573,35.72515913310369,False
random,id,7,19,38.318260301859674,35.791348828945026,False
random,id,7,20,38.824372366116535,35.881932191217146,False
random,id,7,21,39.32511013229761,35.9779117016308,False
random,id,7,22,39.821934008980335,36.07298237534105,False
random,id,7,23,40.313034047165374,36.168007285976415,False
random,id,7,24,40.804504212605536,36.27324503774297,False
random,id,7,25,41.290045503947724,36.37708910391286,False
random,id,7,26,41.771693748166214,36.48109349798441,False
random,id,7,27,42.253173513428194,36.583461083347004,False
random,id,7,28,42.85371484511743,36.68939480980008,False
random,id,7,29,43.448287972406405,36.79493695850368,False
random,id,7,30,44.04028810761188,36.90027844503482,False
random,id,7,31,44.62740201403927,37.01438424392113,False
random,id,7,32,45.20956540540025,37.12901977993444,False
random,id,7,33,45.788147108344106,37.24744613488751,False
random,id,7,34,46.36102834375298,37.369471294643276,False
random,id,7,35,46.93095231249463,37.49181427544309,False
random,id,7,36,47.53737727804756,37.615821476071744,False
random,id,7,37,48.137912794375275,37.743270701806864,False
random,id,7,38,48.73315697229748,37.87106730809187,False
random,id,7,39,49.32631132286851,38.00100454395687,False
random,id,7,40,49.91234692183617,38.13258847450711,False
random,id,7,41,50.49720178601042,38.263986683577535,False
random,id,7,42,51.07565115192523,38.39451887943751,False
random,id,7,43,51.64784613905093,38.52456885076091,False
random,id,7,44,52.26324763628689,38.65704533296376,False
random,id,7,45,52.83747453455559,38.797195089669245,False
random,id,7,46,53.404938060681616,38.938856545142045,False
random,id,7,47,53.970302332045975,39.07980832109638,False
random,id,7,48,54.531753636641035,39.23177395074097,False
random,id,7,49,54.9932988197419,39.389116824551934,False
random,id,7,50,55.45005844237665,39.54554160256586,False
random,id,7,51,55.900990876192786,39.69605920041771,False
random,id,7,52,56.38722240490038,39.84222025244135,False
random,id,7,53,56.87370626961691,39.98728719865166,False
random,id,7,54,57.35368200165324,40.13598700659054,False
random,id,7,55,57.83367515505567,40.28224916209051,False
random,id,7,56,58.30828941901692,40.42724492169948,False
random,id,7,57,58.78085776644647,40.56864292397462,False
random,id,7,58,59.320989227321405,40.71465343273462,False
random,id,7,59,59.8581718703375,40.85688012844264,False
random,id,7,60,60.393454208334624,41.00707753561464,False
random,id,7,61,60.921092295688176,41.16854257073784,False
random,id,7,62,61.44586612601488,41.327267654814094,False
random,id,7,63,61.92639046841548,41.48532127634234,False
random,id,7,64,62.401617486003644,41.64318655808181,False
random,id,7,65,62.831854614364445,41.797532833600904,False
random,id,7,66,63.13709193594334,41.933415945770406,False
random,id,7,67,63.43923113392704,42.085907536564896,False
random,id,7,68,63.73672158150092,42.23411894338349,False
random,id,7,69,64.03412852417914,42.38907061685153,False
round_robin,id,6,0,35.0035229684338,34.999633492650425,False
round_robin,id,6,1,35.08302020542642,35.00391721485838,False
round_robin,id,6,2,35.162037112998256,35.0133152538875,False
round_robin,id,6,3,35.2381166328264,35.02219587952857,False
round_robin,id,6,4,35.31395187913176,35.03096407217261,False
round_robin,id,6,5,35.392620206827374,35.03935647292954,False
round_robin,id,6,6,35.46994729813874,35.04826378608992,False
round_robin,id,6,7,35.54467165240618,35.06210551963299,False
round_robin,id,6,8,35.62375429980101,35.07609462189917,False
round_robin,id,6,9,35.69923829701044,35.09120928624916,False
round_robin,id,6,10,35.76968971556019,35.10486285448184,False
round_robin,id,6,11,35.84268761301848,35.118875298774086,False
round_robin,id,6,12,35.91667788074146,35.13239808934979,False
round_robin,id,6,13,35.99001829680561,35.15335059179843,False
round_robin,id,6,14,36.0627366331834,35.17405269615517,False
round_robin,id,6,15,36.13824042330128,35.195186763652444,False
round_robin,id,6,16,36.209481047462695,35.21513400800008,False
round_robin,id,6,17,36.28173680783132,35.23603623112937,False
round_robin,id,6,18,36.3522731843735,35.25728629968455,False
round_robin,id,6,19,36.419280929754564,35.2776516854405,False
round_robin,id,6,20,36.49057354911771,35.29743985328212,False
round_robin,id,6,21,36.560439491070774,35.32069038179614,False
round_robin,id,6,22,36.629323318908035,35.343577519013174,False
round_robin,id,6,23,36.69963878679225,35.366392516614724,False
round_robin,id,6,24,36.77020142386468,35.3892063204929,False
round_robin,id,6,25,36.7584936461066,35.406525395051446,False
round_robin,id,6,26,36.74775734704167,35.42336179765077,False
round_robin,id,6,27,36.737354102065005,35.43981499740158,False
round_robin,id,6,28,36.72810403184192,35.45901570528248,False
round_robin,id,6,29,36.811128776826045,35.48206430810832,False
round_robin,id,6,30,36.910097716896395,35.504059189995466,False
round_robin,id,6,31,37.00914164825192,35.526947287162514,False
round_robin,id,6,32,37.108689002781084,35.54974681211999,False
round_robin,id,6,33,37.206816156240784,35.59030092365635,False
round_robin,id,6,34,37.30083172702643,35.635412760408045,False
round_robin,id,6,35,37.39830392435134,35.68017899558364,False
round_robin,id,6,36,37.49600298333402,35.7321450948043,False
round_robin,id,6,37,37.59291221001483,35.78314465856863,False
round_robin,id,6,38,37.68872974499845,35.839821853660126,False
round_robin,id,6,39,37.785300967648375,35.90728899651677,False
round_robin,id,6,40,37.87996640122741,35.97485055749217,False
round_robin,id,6,41,37.97523407057408,36.047261649543536,False
round_robin,id,6,42,38.06884737804622,36.12177413429721,False
round_robin,id,6,43,38.0504160161794,36.188956196303266,False
round_robin,id,6,44,38.03373435175116,36.253152024344466,False
round_robin,id,6,45,38.01707643658334,36.31644780144829,False
round_robin,id,6,46,38.003326336232945,36.37894839307699,False
round_robin,id,6,47,38.002557881123295,36.442062102240556,False
round_robin,id,6,48,38.06505148889785,36.519085558513936,False
round_robin,id,6,49,38.16090063732977,36.5986254787764,False
round_robin,id,6,50,38.255823115575964,36.67759173800898,False
round_robin,id,6,51,38.35155720024769,36.753366928224494,False
round_robin,id,6,52,38.44304256602261,36.82870612028477,False
round_robin,id,6,53,38.533469312378884,36.90686901075641,False
round_robin,id,6,54,38.62690487652463,36.988918690336604,False
round_robin,id,6,55,38.71845721667787,37.071730922854385,False
round_robin,id,6,56,38.81341316768471,37.17646535926936,False
round_robin,id,6,57,38.90512241599181,37.27609447922251,False
round_robin,id,6,58,38.99443618277078,37.37500566406473,False
round_robin,id,6,59,39.06740544765961,37.469185569004495,False
round_robin,id,6,60,39.24270535685091,37.558665267081096,False
round_robin,id,6,61,39.41222693685984,37.646877408347535,False
round_robin,id,6,62,39.581964940428755,37.73988259534556,False
round_robin,id,6,63,39.752075239237676,37.833881022058826,False
round_robin,id,6,64,39.92140912961093,37.92993427005477,False
round_robin,id,6,65,40.089402362489935,38.02542355269349,False
round_robin,id,6,66,40.25519430748103,38.132120432789165,False
round_robin,id,6,67,40.41609750810772,38.23926808915823,False
round_robin,id,6,68,40.5808440299712,38.346425845465774,False
round_robin,id,6,69,40.7416782844537,38.44626706002303,False
round_robin,id,7,0,35.003917325039,34.99994539085512,False
round_robin,id,7,1,35.17704687163027,35.01177401484509,False
round_robin,id,7,2,35.349687024870605,35.02436284979983,False
round_robin,id,7,3,35.51955031441964,35.03682899391589,False
round_robin,id,7,4,35.69084180898734,35.0498697102193,False
round_robin,id,7,5,35.856426930426416,35.06269815170734,False
round_robin,id,7,6,36.0195605660188,35.086370113221335,False
round_robin,id,7,7,36.18329317698368,35.10988706820797,False
round_robin,id,7,8,36.34360510178698,35.1431469270086,False
round_robin,id,7,9,36.50561156735169,35.19231343408204,False
round_robin,id,7,10,36.66544212565154,35.24091449456246,False
round_robin,id,7,11,36.82490618423168,35.3000372455598,False
round_robin,id,7,12,36.98144268649195,35.358614884505336,False
round_robin,id,7,13,37.138269383365405,35.42158546784697,False
round_robin,id,7,14,37.29329521564594,35.48252686514495,False
round_robin,id,7,15,37.44852567739729,35.54269895474134,False
round_robin,id,7,16,37.600413426037214,35.60342382103339,False
round_robin,id,7,17,37.7506508164318,35.66771014406008,False
round_robin,id,7,18,37.89824686606588,35.73025444659943,False
round_robin,id,7,19,38.04499831915365,35.79687302364847,False
round_robin,id,7,20,38.19376461795237,35.887521285036335,False
round_robin,id,7,21,38.339597048745034,35.98328840339083,False
round_robin,id,7,22,38.48216577117427,36.078127466667056,False
round_robin,id,7,23,38.62526181124173,36.17290191741792,False
round_robin,id,7,24,38.802862709481545,36.27786702926673,False
round_robin,id,7,25,38.97765179340087,36.381414719644155,False
round_robin,id,7,26,39.15385252390747,36.48509944233093,False
round_robin,id,7,27,39.32955008415762,36.587127450797865,False
round_robin,id,7,28,39.50271093126217,36.692954370532235,False
round_robin,id,7,29,39.67486055663918,36.7983576463172,False
round_robin,id,7,30,39.845837174464066,36.90352872754177,False
round_robin,id,7,31,40.01531219439505,37.01727862140998,False
round_robin,id,7,32,40.18315342854901,37.131503249636395,False
round_robin,id,7,33,40.3522979792066,37.24954407575163,False
round_robin,id,7,34,40.519050678819404,37.371075304951646,False
round_robin,id,7,35,40.68229601622259,37.49288402713321,False
round_robin,id,7,36,40.848699952876835,37.616475619308574,False
round_robin,id,7,37,41.012499847640285,37.74334226932456,False
round_robin,id,7,38,41.28279500176566,37.87051144963897,False
round_robin,id,7,39,41.55028155240752,37.99988118570333,False
round_robin,id,7,40,41.82090530029324,38.13078839668935,False
round_robin,id,7,41,42.089915468003085,38.261475513196,False
round_robin,id,7,42,42.35125099399374,38.39126279904349,False
round_robin,id,7,43,42.61307445025155,38.52053459141539,False
round_robin,id,7,44,42.871815887752525,38.65237756324913,False
round_robin,id,7,45,43.130102499117335,38.79173724410475,False
round_robin,id,7,46,43.38818520198092,38.93259254073188,False
round_robin,id,7,47,43.646854811559024,39.07270655489543,False
round_robin,id,7,48,43.90329677619206,39.22369374794101,False
round_robin,id,7,49,44.15785296549864,39.37977294141241,False
round_robin,id,7,50,44.40464561679592,39.53490988414837,False
round_robin,id,7,51,44.6540834227206,39.68447054169246,False
round_robin,id,7,52,44.90105593127081,39.82962577484659,False
round_robin,id,7,53,45.145512558346944,39.97366311650208,False
round_robin,id,7,54,45.3880696203684,40.12142807254888,False
round_robin,id,7,55,45.63033123042517,40.266743909031334,False
round_robin,id,7,56,45.869624405396024,40.41076364046643,False
round_robin,id,7,57,46.10755251852327,40.55120540460679,False
round_robin,id,7,58,46.41905264417581,40.696377189531205,False
round_robin,id,7,59,46.7296222081864,40.83779642692882,False
round_robin,id,7,60,47.03779865519774,40.987185801815755,False
round_robin,id,7,61,47.342220634052254,41.14778072788603,False
round_robin,id,7,62,47.64928013797977,41.30548115353676,False
round_robin,id,7,63,47.952414289480885,41.4623027545076,False
round_robin,id,7,64,48.24989835562929,41.61889286271689,False
round_robin,id,7,65,48.54785267392738,41.771881314200584,False
round_robin,id,7,66,48.84416547578147,41.90607804679014,False
round_robin,id,7,67,49.14115360999064,42.056949019920935,False
round_robin,id,7,68,49.43607869872746,42.20348015806002,False
round_robin,id,7,69,49.730604450263215,42.35663529421155,False
coolest_core_observed,id,6,0,35.0035229684338,34.999633492650425,False
coolest_core_observed,id,6,1,35.079062991590334,35.003947262963266,False
coolest_core_observed,id,6,2,35.22568030077467,35.013102696537636,False
coolest_core_observed,id,6,3,35.365471161531865,35.02173243488986,False
coolest_core_observed,id,6,4,35.50393197657866,35.03024159892574,False
coolest_core_observed,id,6,5,35.64214397251247,35.03836696844442,False
coolest_core_observed,id,6,6,35.78129149572073,35.04699938462244,False
coolest_core_observed,id,6,7,35.92251662866119,35.06077380971766,False
coolest_core_observed,id,6,8,36.059480613171615,35.07467519448441,False
coolest_core_observed,id,6,9,36.195065418803004,35.08968205249955,False
coolest_core_observed,id,6,10,36.325641572690174,35.10320804170062,False
coolest_core_observed,id,6,11,36.4523956481791,35.117073446375244,False
coolest_core_observed,id,6,12,36.58108530089015,35.13043004487899,False
coolest_core_observed,id,6,13,36.71248690498247,35.1512348055185,False
coolest_core_observed,id,6,14,36.84089472542627,35.171770400815454,False
coolest_core_observed,id,6,15,36.969021008063805,35.192719490076115,False
coolest_core_observed,id,6,16,37.0926254054837,35.2124635812809,False
coolest_core_observed,id,6,17,37.21813220545594,35.23314476687455,False
coolest_core_observed,id,6,18,37.339685726912506,35.2541562003033,False
coolest_core_observed,id,6,19,37.463739890481946,35.274265636477615,False
coolest_core_observed,id,6,20,37.58264166966383,35.29378081979607,False
coolest_core_observed,id,6,21,37.70452996072101,35.31672930011647,False
coolest_core_observed,id,6,22,37.82350234116271,35.33929272943378,False
coolest_core_observed,id,6,23,37.94307657852214,35.361762709328694,False
coolest_core_observed,id,6,24,38.06272028207615,35.38421053111237,False
coolest_core_observed,id,6,25,38.09934256789501,35.40111295207703,False
coolest_core_observed,id,6,26,38.13723333846501,35.417512590992224,False
coolest_core_observed,id,6,27,38.17525215643448,35.43350924798902,False
coolest_core_observed,id,6,28,38.147535266098416,35.45235632310384,False
coolest_core_observed,id,6,29,38.11809254013433,35.47486967087792,False
coolest_core_observed,id,6,30,38.08885673607276,35.49629208138514,False
coolest_core_observed,id,6,31,38.060735351667674,35.51857101178645,False
coolest_core_observed,id,6,32,38.034146908187,35.54072518976453,False
coolest_core_observed,id,6,33,38.00715797740294,35.58012104433804,False
coolest_core_observed,id,6,34,38.063162316489496,35.62393287106225,False
coolest_core_observed,id,6,35,38.32444229657908,35.66731418660318,False
coolest_core_observed,id,6,36,38.581387973298995,35.717715688675085,False
coolest_core_observed,id,6,37,38.83570053715322,35.76705266724973,False
coolest_core_observed,id,6,38,39.087176018850975,35.82208780764615,False
coolest_core_observed,id,6,39,39.339861517107174,35.88776224448878,False
coolest_core_observed,id,6,40,39.58663392061568,35.953410473793866,False
coolest_core_observed,id,6,41,39.833619578266386,36.02376306006353,False
coolest_core_observed,id,6,42,40.07524311204158,36.09600402105026,False
coolest_core_observed,id,6,43,40.39211400895749,36.16075157081785,False
coolest_core_observed,id,6,44,40.78010375769503,36.222590444042865,False
coolest_core_observed,id,6,45,41.16996718333802,36.28341518311639,False
coolest_core_observed,id,6,46,41.54979341782537,36.343332433825,False
coolest_core_observed,id,6,47,41.92751841499782,36.40375225769725,False
coolest_core_observed,id,6,48,42.30239767248107,36.47777343315975,False
coolest_core_observed,id,6,49,42.67602570566887,36.55421825402574,False
coolest_core_observed,id,6,50,43.043303252741545,36.629971310957615,False
coolest_core_observed,id,6,51,43.3713045299572,36.702429380876104,False
coolest_core_observed,id,6,52,43.69725537200374,36.77434226010891,False
coolest_core_observed,id,6,53,44.01978551902477,36.84897139832035,False
coolest_core_observed,id,6,54,44.3406084786062,36.92738414545656,False
coolest_core_observed,id,6,55,44.655823588572794,37.006385851692215,False
coolest_core_observed,id,6,56,44.97158357623997,37.106749351357045,False
coolest_core_observed,id,6,57,45.23113442627414,37.2019985487819,False
coolest_core_observed,id,6,58,45.483675548180045,37.296379386861474,False
coolest_core_observed,id,6,59,45.73483544911502,37.38566561222531,False
coolest_core_observed,id,6,60,45.98725210566406,37.47000175318386,False
coolest_core_observed,id,6,61,46.23557915821929,37.55294036733837,False
coolest_core_observed,id,6,62,46.74162080025854,37.640297838634915,False
coolest_core_observed,id,6,63,47.47533198422719,37.72869260254795,False
coolest_core_observed,id,6,64,48.20432366510852,37.818995396691406,False
coolest_core_observed,id,6,65,48.92526313852151,37.90858945349136,False
coolest_core_observed,id,6,66,49.637852632867634,38.009248636184495,False
coolest_core_observed,id,6,67,50.34515345755349,38.110218396405266,False
coolest_core_observed,id,6,68,51.046556839814556,38.211060303346926,False
coolest_core_observed,id,6,69,51.74053955626,38.304600048454205,False
coolest_core_observed,id,7,0,35.003917325039,34.99994539085512,False
coolest_core_observed,id,7,1,35.165391793048336,35.011353359070085,False
coolest_core_observed,id,7,2,35.33171080370251,35.02344053925633,False
coolest_core_observed,id,7,3,35.492710207690926,35.035379093708556,False
coolest_core_observed,id,7,4,35.649953196738025,35.04786671279837,False
coolest_core_observed,id,7,5,35.805960973884275,35.0601169713569,False
coolest_core_observed,id,7,6,35.96411111254841,35.08255566369385,False
coolest_core_observed,id,7,7,36.12260344778781,35.10481879803978,False
coolest_core_observed,id,7,8,36.27755520536744,35.13750853557578,False
coolest_core_observed,id,7,9,36.43057253021777,35.18657125391515,False
coolest_core_observed,id,7,10,36.58167477703447,35.23500633385418,False
coolest_core_observed,id,7,11,36.73177985695666,35.294142716767624,False
coolest_core_observed,id,7,12,36.883295673533716,35.352658461322434,False
coolest_core_observed,id,7,13,37.26463360242066,35.41548896351751,False
coolest_core_observed,id,7,14,37.67154339153847,35.47621002602487,False
coolest_core_observed,id,7,15,38.070944292038334,35.536082758529396,False
coolest_core_observed,id,7,16,38.46769094485604,35.5964304613562,False
coolest_core_observed,id,7,17,38.863407533798224,35.66015440158457,False
coolest_core_observed,id,7,18,39.254852821618485,35.72205269985397,False
coolest_core_observed,id,7,19,39.640132415621416,35.78791306866057,False
coolest_core_observed,id,7,20,40.02622610343248,35.87841967145092,False
coolest_core_observed,id,7,21,40.40524966677975,35.97400597880037,False
coolest_core_observed,id,7,22,40.783749099161994,36.06849947263275,False
coolest_core_observed,id,7,23,41.158642448966816,36.16276598190133,False
coolest_core_observed,id,7,24,41.52582423430122,36.266649762022894,False
coolest_core_observed,id,7,25,41.89282005171739,36.36894299931072,False
coolest_core_observed,id,7,26,42.25631325879667,36.47120271004677,False
coolest_core_observed,id,7,27,42.61666335212584,36.57169678304969,False
coolest_core_observed,id,7,28,42.97244544977078,36.67599033396016,False
coolest_core_observed,id,7,29,43.32494727552435,36.779691277850475,False
coolest_core_observed,id,7,30,43.750306254842705,36.882993612210065,False
coolest_core_observed,id,7,31,44.339765301762085,36.99481132709169,False
